timestamp,gyroX,gyroY,gyroZ,gx_smooth,gy_smooth,gz_smooth
2025-09-27 01:31:52+00:00,-0.244140625,-0.915527344,-0.6103515625,-0.15694754464285715,3.644670758285715,-2.2059849330357144
2025-09-27 01:31:53+00:00,-0.244140625,-0.610351563,-0.244140625,-0.19182477678571427,3.6359514501428576,-2.2495814732142856
2025-09-27 01:31:54+00:00,-0.30517578125,-0.549316406,-0.244140625,-0.23542131696428573,3.5138811377142862,-2.3018973214285716
2025-09-27 01:31:55+00:00,-0.18310546875,-0.610351563,-0.18310546875,-2.0664760044642856,-0.8893694198571429,2.1798270089285716
2025-09-27 01:31:56+00:00,-0.244140625,-0.610351563,-0.244140625,-0.07847377232142858,-1.0550362725714286,-0.26157924107142855
2025-09-27 01:31:57+00:00,-0.18310546875,-0.48828125,-0.48828125,-0.15694754464285715,-0.680106027,-0.33133370535714285
2025-09-27 01:31:58+00:00,0.06103515625,-1.037597656,0.0,-0.19182477678571427,-0.688825335,-0.28773716517857145
2025-09-27 01:31:59+00:00,-0.54931640625,-0.549316406,0.1220703125,-0.23542131696428573,-0.6365094867142858,-0.18310546875
2025-09-27 01:32:00+00:00,-0.244140625,-0.610351563,-0.244140625,-0.23542131696428573,-0.6365094867142858,-0.18310546875
2025-09-27 01:32:01+00:00,0.1220703125,-0.732421875,-0.8544921875,-0.17438616071428573,-0.6626674108571429,-0.27029854910714285
2025-09-27 01:32:02+00:00,0.18310546875,-0.183105469,-0.18310546875,-0.1220703125,-0.6016322545714285,-0.27029854910714285
2025-09-27 01:32:03+00:00,0.3662109375,-0.732421875,-0.30517578125,-0.034877232142857144,-0.6190708705714286,-0.27901785714285715
2025-09-27 01:32:04+00:00,0.0,-0.48828125,-0.18310546875,-0.008719308035714286,-0.6190708705714286,-0.23542131696428573
2025-09-27 01:32:05+00:00,-0.3662109375,-0.549316406,-0.18310546875,-0.06975446428571429,-0.5493164062857143,-0.26157924107142855
2025-09-27 01:32:06+00:00,-0.1220703125,-0.671386719,-0.244140625,-0.008719308035714286,-0.5667550224285715,-0.3138950892857143
2025-09-27 01:32:07+00:00,-0.244140625,-0.48828125,-0.18310546875,-0.008719308035714286,-0.5493164062857143,-0.30517578125
2025-09-27 01:32:08+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.034877232142857144,-0.5231584821428571,-0.20926339285714285
2025-09-27 01:32:09+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06975446428571429,-0.5754743302857143,-0.20926339285714285
2025-09-27 01:32:10+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.13078962053571427,-0.5493164061428571,-0.19182477678571427
2025-09-27 01:32:11+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.13950892857142858,-0.5580357141428571,-0.19182477678571427
2025-09-27 01:32:12+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.09591238839285714,-0.5580357141428571,-0.19182477678571427
2025-09-27 01:32:13+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.08719308035714286,-0.540597098,-0.18310546875
2025-09-27 01:32:14+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:15+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:16+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:17+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:18+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:19+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:20+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:21+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:22+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:23+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:24+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:25+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:26+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:27+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:28+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:29+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:30+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:31+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:32+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:33+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:34+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:35+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:36+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:37+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:38+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:39+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:40+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:41+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:42+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:43+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:44+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:45+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:46+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:47+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:48+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:49+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:50+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:51+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:52+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:53+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:54+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:55+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:56+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:57+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:58+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:32:59+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:33:00+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:33:01+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:33:02+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:33:03+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:33:04+00:00,-0.06103515625,-0.549316406,-0.18310546875,-0.06103515625,-0.549316406,-0.18310546875
2025-09-27 01:33:05+00:00,0.0,-0.610351563,0.06103515625,-0.05231584821428571,-0.5580357141428571,-0.14822823660714285
2025-09-27 01:33:06+00:00,-0.06103515625,-0.549316406,0.06103515625,-0.05231584821428571,-0.5580357141428571,-0.11335100446428571
2025-09-27 01:33:07+00:00,0.30517578125,-0.549316406,0.0,0.0,-0.5580357141428571,-0.08719308035714286
2025-09-27 01:33:08+00:00,0.0,-0.610351563,0.0,0.008719308035714286,-0.5667550222857143,-0.06103515625
2025-09-27 01:33:09+00:00,0.06103515625,-0.549316406,0.06103515625,0.026157924107142856,-0.5667550222857143,-0.026157924107142856
2025-09-27 01:33:10+00:00,-0.1220703125,-0.549316406,0.06103515625,0.017438616071428572,-0.5667550222857143,0.008719308035714286
2025-09-27 01:33:11+00:00,0.0,-0.549316406,0.06103515625,0.026157924107142856,-0.5667550222857143,0.04359654017857143
2025-09-27 01:33:12+00:00,0.1220703125,-0.549316406,0.0,0.04359654017857143,-0.5580357141428571,0.034877232142857144
2025-09-27 01:33:13+00:00,0.06103515625,-0.549316406,0.0,0.06103515625,-0.5580357141428571,0.026157924107142856
2025-09-27 01:33:14+00:00,0.06103515625,-0.549316406,0.06103515625,0.026157924107142856,-0.5580357141428571,0.034877232142857144
2025-09-27 01:33:15+00:00,0.0,-0.610351563,0.0,0.026157924107142856,-0.5580357141428571,0.034877232142857144
2025-09-27 01:33:16+00:00,0.0,-0.549316406,0.0,0.017438616071428572,-0.5580357141428571,0.026157924107142856
2025-09-27 01:33:17+00:00,0.06103515625,-0.549316406,-0.1220703125,0.04359654017857143,-0.5580357141428571,0.0
2025-09-27 01:33:18+00:00,0.0,-0.549316406,0.06103515625,0.04359654017857143,-0.5580357141428571,0.0
2025-09-27 01:33:19+00:00,0.06103515625,-0.549316406,0.06103515625,0.034877232142857144,-0.5580357141428571,0.008719308035714286
2025-09-27 01:33:20+00:00,-0.06103515625,-0.610351563,0.06103515625,0.017438616071428572,-0.5667550222857143,0.017438616071428572
2025-09-27 01:33:21+00:00,0.06103515625,-0.549316406,0.06103515625,0.017438616071428572,-0.5667550222857143,0.017438616071428572
2025-09-27 01:33:22+00:00,-0.06103515625,-0.549316406,0.06103515625,0.008719308035714286,-0.5580357141428571,0.026157924107142856
2025-09-27 01:33:23+00:00,0.0,-0.549316406,0.0,0.008719308035714286,-0.5580357141428571,0.026157924107142856
2025-09-27 01:33:24+00:00,0.0,-0.549316406,0.06103515625,0.0,-0.5580357141428571,0.05231584821428571
2025-09-27 01:33:25+00:00,-0.06103515625,-0.549316406,0.06103515625,-0.008719308035714286,-0.5580357141428571,0.05231584821428571
2025-09-27 01:33:26+00:00,0.0,-0.549316406,0.06103515625,-0.017438616071428572,-0.5580357141428571,0.05231584821428571
2025-09-27 01:33:27+00:00,0.06103515625,-0.549316406,0.06103515625,0.0,-0.549316406,0.05231584821428571
2025-09-27 01:33:28+00:00,0.0,-0.610351563,0.06103515625,-0.008719308035714286,-0.5580357141428571,0.05231584821428571
2025-09-27 01:33:29+00:00,0.0,-0.48828125,0.0,0.0,-0.5493164061428571,0.04359654017857143
2025-09-27 01:33:30+00:00,-0.06103515625,-0.549316406,0.0,-0.008719308035714286,-0.5493164061428571,0.04359654017857143
2025-09-27 01:33:31+00:00,0.0,-0.549316406,0.06103515625,-0.008719308035714286,-0.5493164061428571,0.04359654017857143
2025-09-27 01:33:32+00:00,0.0,-0.549316406,0.06103515625,0.0,-0.5493164061428571,0.04359654017857143
2025-09-27 01:33:33+00:00,0.06103515625,-0.549316406,0.0,0.008719308035714286,-0.5493164061428571,0.034877232142857144
2025-09-27 01:33:34+00:00,-0.06103515625,-0.549316406,0.0,-0.008719308035714286,-0.5493164061428571,0.026157924107142856
2025-09-27 01:33:35+00:00,-0.06103515625,-0.549316406,0.06103515625,-0.017438616071428572,-0.540597098,0.026157924107142856
2025-09-27 01:33:36+00:00,0.06103515625,-0.549316406,0.0,-0.008719308035714286,-0.549316406,0.026157924107142856
2025-09-27 01:33:37+00:00,0.06103515625,-0.610351563,0.06103515625,0.008719308035714286,-0.5580357141428571,0.034877232142857144
2025-09-27 01:33:38+00:00,0.0,-0.549316406,0.0,0.008719308035714286,-0.5580357141428571,0.026157924107142856
2025-09-27 01:33:39+00:00,0.0,-0.610351563,0.06103515625,0.008719308035714286,-0.5667550222857143,0.026157924107142856
2025-09-27 01:33:40+00:00,0.06103515625,-0.549316406,0.06103515625,0.008719308035714286,-0.5667550222857143,0.034877232142857144
2025-09-27 01:33:41+00:00,-0.06103515625,-0.48828125,0.06103515625,0.008719308035714286,-0.5580357142857143,0.04359654017857143
2025-09-27 01:33:42+00:00,0.06103515625,-0.549316406,0.0,0.026157924107142856,-0.5580357142857143,0.034877232142857144
2025-09-27 01:33:43+00:00,0.06103515625,-0.549316406,0.0,0.026157924107142856,-0.5580357142857143,0.034877232142857144
2025-09-27 01:33:44+00:00,-0.06103515625,-0.549316406,0.06103515625,0.008719308035714286,-0.5493164061428571,0.034877232142857144
2025-09-27 01:33:45+00:00,0.0,-0.549316406,0.0,0.008719308035714286,-0.5493164061428571,0.034877232142857144
2025-09-27 01:33:46+00:00,-0.06103515625,-0.549316406,0.06103515625,0.0,-0.540597098,0.034877232142857144
2025-09-27 01:33:47+00:00,0.0,-0.549316406,0.06103515625,-0.008719308035714286,-0.540597098,0.034877232142857144
2025-09-27 01:33:48+00:00,-0.1220703125,-0.549316406,0.06103515625,-0.017438616071428572,-0.549316406,0.034877232142857144
2025-09-27 01:33:49+00:00,0.0,-0.610351563,0.0,-0.026157924107142856,-0.5580357141428571,0.034877232142857144
2025-09-27 01:33:50+00:00,0.0,-0.610351563,0.0,-0.034877232142857144,-0.5667550222857143,0.034877232142857144
2025-09-27 01:33:51+00:00,0.0,-0.610351563,0.0,-0.026157924107142856,-0.5754743304285714,0.026157924107142856
2025-09-27 01:33:52+00:00,0.0,-0.610351563,0.0,-0.026157924107142856,-0.5841936385714286,0.026157924107142856
2025-09-27 01:33:53+00:00,0.0,-0.610351563,0.0,-0.017438616071428572,-0.5929129467142857,0.017438616071428572
2025-09-27 01:33:54+00:00,0.0,-0.610351563,0.0,-0.017438616071428572,-0.6016322548571429,0.008719308035714286
2025-09-27 01:33:55+00:00,0.0,-0.48828125,0.06103515625,0.0,-0.5929129468571429,0.008719308035714286
2025-09-27 01:33:56+00:00,0.30517578125,-0.671386719,0.0,0.04359654017857143,-0.6016322548571429,0.008719308035714286
2025-09-27 01:33:57+00:00,0.30517578125,-0.671386719,0.0,0.08719308035714286,-0.6103515628571429,0.008719308035714286
2025-09-27 01:33:58+00:00,0.30517578125,-0.671386719,0.0,0.13078962053571427,-0.6190708708571429,0.008719308035714286
2025-09-27 01:33:59+00:00,0.30517578125,-0.671386719,0.0,0.17438616071428573,-0.6277901788571428,0.008719308035714286
2025-09-27 01:34:00+00:00,0.30517578125,-0.671386719,0.0,0.21798270089285715,-0.6365094868571429,0.008719308035714286
2025-09-27 01:34:01+00:00,0.30517578125,-0.671386719,0.0,0.26157924107142855,-0.6452287948571429,0.008719308035714286
2025-09-27 01:34:02+00:00,-2.01416015625,0.48828125,-0.67138671875,-0.026157924107142856,-0.5057198662857143,-0.09591238839285714
2025-09-27 01:34:03+00:00,-15.9912109375,-2.868652344,2.13623046875,-2.354213169642857,-0.8196149555714286,0.20926339285714285
2025-09-27 01:34:04+00:00,1.0986328125,-1.770019531,0.54931640625,-2.2408621651785716,-0.9765625001428572,0.28773716517857145
2025-09-27 01:34:05+00:00,-0.18310546875,0.061035156,-0.06103515625,-2.3106166294642856,-0.8719308037142858,0.27901785714285715
2025-09-27 01:34:06+00:00,-4.57763671875,-2.624511719,0.18310546875,-3.0081612723214284,-1.1509486608571429,0.30517578125
2025-09-27 01:34:07+00:00,-0.67138671875,0.427246094,0.91552734375,-3.147670200892857,-0.9940011161428571,0.4359654017857143
2025-09-27 01:34:08+00:00,0.30517578125,-0.854492188,0.244140625,-3.147670200892857,-1.0201590402857144,0.47084263392857145
2025-09-27 01:34:09+00:00,-3.47900390625,-0.793457031,0.1220703125,-3.35693359375,-1.203264509,0.5841936383928571
2025-09-27 01:34:10+00:00,-4.33349609375,0.48828125,-0.18310546875,-1.6915457589285714,-0.723702567,0.2528599330357143
2025-09-27 01:34:11+00:00,-1.89208984375,-0.427246094,0.1220703125,-2.1187918526785716,-0.5318777902857142,0.19182477678571427
2025-09-27 01:34:12+00:00,-2.13623046875,-0.732421875,0.18310546875,-2.3978097098214284,-0.6452287947142857,0.22670200892857142
2025-09-27 01:34:13+00:00,-0.67138671875,-2.136230469,-0.244140625,-1.8397739955357142,-0.5754743304285714,0.16566685267857142
2025-09-27 01:34:14+00:00,-7.01904296875,-0.854492188,0.6103515625,-2.74658203125,-0.7585797992857143,0.1220703125
2025-09-27 01:34:15+00:00,0.1220703125,-2.9296875,0.9765625,-2.772739955357143,-1.0550362724285713,0.22670200892857142
2025-09-27 01:34:16+00:00,-2.74658203125,-2.685546875,1.3427734375,-2.6681082589285716,-1.3253348215714287,0.40108816964285715
2025-09-27 01:34:17+00:00,-3.2958984375,-0.305175781,-0.30517578125,-2.5198800223214284,-1.438685826,0.38364955357142855
2025-09-27 01:34:18+00:00,-1.953125,1.46484375,0.06103515625,-2.528599330357143,-1.1683872768571426,0.3749302455357143
2025-09-27 01:34:19+00:00,-3.662109375,-0.48828125,0.3662109375,-2.74658203125,-1.1335100447142856,0.40108816964285715
2025-09-27 01:34:20+00:00,13.3056640625,-0.061035156,0.42724609375,-0.7498604910714286,-0.8370535714285714,0.4970005580357143
2025-09-27 01:34:21+00:00,-13.00048828125,-1.220703125,-0.244140625,-1.6043526785714286,-0.8893694195714286,0.3749302455357143
2025-09-27 01:34:22+00:00,-1.64794921875,-0.854492188,0.244140625,-1.8572126116071428,-0.5929129464285714,0.27029854910714285
2025-09-27 01:34:23+00:00,-3.60107421875,-0.549316406,0.1220703125,-1.9792829241071428,-0.28773716514285713,0.09591238839285714
2025-09-27 01:34:24+00:00,1.15966796875,-0.183105469,-0.06103515625,-1.3427734375,-0.27029854914285717,0.13078962053571427
2025-09-27 01:34:25+00:00,2.01416015625,-0.732421875,0.6103515625,-0.7760184151785714,-0.5841936384285714,0.20926339285714285
2025-09-27 01:34:26+00:00,-2.25830078125,-0.244140625,-0.6103515625,-0.5754743303571429,-0.5493164062857143,0.06975446428571429
2025-09-27 01:34:27+00:00,-0.42724609375,-0.549316406,0.30517578125,-2.537318638392857,-0.6190708705714286,0.05231584821428571
2025-09-27 01:34:28+00:00,-1.953125,-0.427246094,0.06103515625,-0.9591238839285714,-0.5057198661428571,0.09591238839285714
2025-09-27 01:34:29+00:00,-8.9111328125,-0.549316406,0.1220703125,-1.9967215401785714,-0.46212332585714283,0.07847377232142858
2025-09-27 01:34:30+00:00,-3.0517578125,-0.427246094,0.0,-1.9182477678571428,-0.44468470985714287,0.06103515625
2025-09-27 01:34:31+00:00,-1.28173828125,-0.427246094,0.06103515625,-2.2670200892857144,-0.479561942,0.07847377232142858
2025-09-27 01:34:32+00:00,1.5869140625,0.9765625,0.18310546875,-2.3280552455357144,-0.235421317,0.017438616071428572
2025-09-27 01:34:33+00:00,-2.25830078125,-1.525878906,-0.79345703125,-2.3280552455357144,-0.4185267857142857,-0.008719308035714286
2025-09-27 01:34:34+00:00,0.67138671875,-2.44140625,0.244140625,-2.171107700892857,-0.6888253348571428,-0.017438616071428572
2025-09-27 01:34:35+00:00,-6.34765625,2.44140625,-0.732421875,-2.7988978794642856,-0.27901785714285715,-0.13078962053571427
2025-09-27 01:34:36+00:00,-11.1083984375,0.183105469,0.48828125,-3.11279296875,-0.17438616071428573,-0.07847377232142858
2025-09-27 01:34:37+00:00,-2.62451171875,-0.549316406,0.244140625,-3.0517578125,-0.19182477671428572,-0.04359654017857143
2025-09-27 01:34:38+00:00,-0.9765625,0.793457031,2.62451171875,-3.0081612723214284,-0.017438615999999994,0.32261439732142855
2025-09-27 01:34:39+00:00,-2.13623046875,0.671386719,0.79345703125,-3.5400390625,-0.061035156142857136,0.40980747767857145
2025-09-27 01:34:40+00:00,0.3662109375,-0.915527344,-0.18310546875,-3.1651088169642856,0.026157924142857145,0.4970005580357143
2025-09-27 01:34:41+00:00,1.40380859375,-0.244140625,0.06103515625,-3.0604771205357144,0.3400530134285714,0.47084263392857145
2025-09-27 01:34:42+00:00,2.50244140625,0.061035156,-0.18310546875,-1.7961774553571428,2.9738116731030977e-18,0.54931640625
2025-09-27 01:34:43+00:00,0.0,-1.220703125,0.244140625,-0.20926339285714285,-0.20054408485714287,0.5144391741071429
2025-09-27 01:34:44+00:00,2.50244140625,-2.075195313,0.3662109375,0.5231584821428571,-0.41852678585714287,0.5318777901785714
2025-09-27 01:34:45+00:00,-1.03759765625,-0.732421875,0.0,0.5144391741071429,-0.6365094867142858,0.15694754464285715
2025-09-27 01:34:46+00:00,0.79345703125,-0.48828125,0.0,0.9329659598214286,-0.8021763394285715,0.04359654017857143
2025-09-27 01:34:47+00:00,0.0,-1.037597656,0.244140625,0.8806501116071429,-0.8196149554285714,0.10463169642857142
2025-09-27 01:34:48+00:00,-4.45556640625,2.136230469,-0.244140625,0.04359654017857143,-0.479561942,0.06103515625
2025-09-27 01:34:49+00:00,-15.19775390625,-0.305175781,-0.30517578125,-2.4850027901785716,-0.5318777901428572,0.04359654017857143
2025-09-27 01:34:50+00:00,-3.173828125,6.652832031,2.8076171875,-2.9384068080357144,0.5929129464285714,0.40980747767857145
2025-09-27 01:34:51+00:00,19.22607421875,-0.305175781,-1.40380859375,-0.54931640625,0.8457728795714285,0.15694754464285715
2025-09-27 01:34:52+00:00,-6.4697265625,-1.403808594,-8.48388671875,-1.3253348214285714,0.7498604911428571,-1.0550362723214286
2025-09-27 01:34:53+00:00,3.2958984375,-6.958007813,-1.3427734375,-0.9678431919642857,-0.17438616071428573,-1.2468610491071428
2025-09-27 01:34:54+00:00,3.173828125,13.91601563,-1.28173828125,-0.5144391741071429,1.9618443087142856,-1.46484375
2025-09-27 01:34:55+00:00,20.8740234375,7.080078125,-0.48828125,3.1040736607142856,2.6681082595714285,-1.4997209821428572
2025-09-27 01:34:56+00:00,2.38037109375,-1.586914063,-0.42724609375,5.615234375,2.4850027907142853,-1.5171595982142858
2025-09-27 01:34:57+00:00,1.03759765625,-0.244140625,0.18310546875,6.216866629464286,1.4997209827142854,-1.89208984375
