ms_since_start,tempC,humidity,accel_rms,iso_time
1769186,16.6,65.6,0.0278,2025-10-01T22:08:44
1769686,16.6,65.6,0.0000,2025-10-01T22:08:45
1770186,16.7,65.6,0.0000,2025-10-01T22:08:45
1770686,16.7,65.6,0.0000,2025-10-01T22:08:46
1771186,16.7,65.6,0.0000,2025-10-01T22:08:46
1771686,16.7,65.6,0.0000,2025-10-01T22:08:47
1772186,16.6,65.6,0.0000,2025-10-01T22:08:47
1772686,16.6,65.6,0.0000,2025-10-01T22:08:48
1773186,16.6,65.6,0.0000,2025-10-01T22:08:48
1773686,16.6,65.6,0.0000,2025-10-01T22:08:49
1774186,16.6,65.6,0.0000,2025-10-01T22:08:49
1774686,16.6,65.6,0.0000,2025-10-01T22:08:50
1775186,16.6,65.6,0.0000,2025-10-01T22:08:50
1775686,16.6,65.6,0.0000,2025-10-01T22:08:51
1776186,16.6,65.6,0.0000,2025-10-01T22:08:51
1776686,16.6,65.6,0.0000,2025-10-01T22:08:52
1777186,16.6,65.6,0.0279,2025-10-01T22:08:52
1777686,16.6,65.6,0.0000,2025-10-01T22:08:53
1778186,16.6,65.6,0.0000,2025-10-01T22:08:53
1778686,16.6,65.6,0.0000,2025-10-01T22:08:54
1779186,16.6,65.6,0.0282,2025-10-01T22:08:54
1779686,16.6,65.6,0.0000,2025-10-01T22:08:55
1780186,16.6,65.6,0.0000,2025-10-01T22:08:55
1780686,16.6,65.6,0.0000,2025-10-01T22:08:56
1781186,16.6,65.6,0.0282,2025-10-01T22:08:56
1781686,16.6,65.6,0.0000,2025-10-01T22:08:57
1782186,16.7,65.6,0.0000,2025-10-01T22:08:57
1782686,16.7,65.6,0.0000,2025-10-01T22:08:58
1783186,16.7,65.6,0.0280,2025-10-01T22:08:58
1783686,16.7,65.6,0.0000,2025-10-01T22:08:59
1784186,16.6,65.6,0.0000,2025-10-01T22:08:59
1784686,16.6,65.6,0.0000,2025-10-01T22:09:00
1785186,16.6,65.6,0.0000,2025-10-01T22:09:00
1785686,16.6,65.6,0.0000,2025-10-01T22:09:01
1786186,16.6,65.6,0.0000,2025-10-01T22:09:01
1786686,16.6,65.6,0.0000,2025-10-01T22:09:02
1787186,16.6,65.6,0.0000,2025-10-01T22:09:02
1787686,16.6,65.6,0.0000,2025-10-01T22:09:03
1788186,16.7,65.6,0.0000,2025-10-01T22:09:03
1788686,16.7,65.6,0.0000,2025-10-01T22:09:04
1789186,16.7,65.6,0.0000,2025-10-01T22:09:04
1789686,16.7,65.6,0.0000,2025-10-01T22:09:05
1790186,16.6,65.6,0.0000,2025-10-01T22:09:05
1790686,16.6,65.6,0.0000,2025-10-01T22:09:06
1791186,16.6,65.6,0.0284,2025-10-01T22:09:06
1791686,16.6,65.6,0.0000,2025-10-01T22:09:07
1792186,16.6,65.6,0.0000,2025-10-01T22:09:07
1792686,16.6,65.6,0.0000,2025-10-01T22:09:08
1793187,16.6,65.6,0.0284,2025-10-01T22:09:08
1793687,16.6,65.6,0.0000,2025-10-01T22:09:09
1794187,16.6,65.5,0.0000,2025-10-01T22:09:09
1794687,16.6,65.5,0.0000,2025-10-01T22:09:10
1795187,16.6,65.5,0.0000,2025-10-01T22:09:10
1795687,16.6,65.5,0.0000,2025-10-01T22:09:11
1796187,16.6,65.6,0.0000,2025-10-01T22:09:11
1796687,16.6,65.6,0.0000,2025-10-01T22:09:12
1797187,16.6,65.6,0.0000,2025-10-01T22:09:12
1797687,16.6,65.6,0.0000,2025-10-01T22:09:13
1798187,16.6,65.6,0.0000,2025-10-01T22:09:13
1798687,16.6,65.6,0.0000,2025-10-01T22:09:14
1799187,16.6,65.6,0.0000,2025-10-01T22:09:14
1799687,16.6,65.6,0.0000,2025-10-01T22:09:15
1800187,16.6,65.5,0.0000,2025-10-01T22:09:15
1800687,16.6,65.5,0.0000,2025-10-01T22:09:16
1801187,16.6,65.5,0.0000,2025-10-01T22:09:16
1801688,16.6,65.5,0.0284,2025-10-01T22:09:17
1802188,16.6,65.5,0.0283,2025-10-01T22:09:17
1802688,16.6,65.5,0.0000,2025-10-01T22:09:18
1803188,16.6,65.5,0.0000,2025-10-01T22:09:18
1803688,16.6,65.5,0.0000,2025-10-01T22:09:19
1804188,16.6,65.5,0.0000,2025-10-01T22:09:19
1804688,16.6,65.5,0.0000,2025-10-01T22:09:20
1805188,16.6,65.5,0.0000,2025-10-01T22:09:20
1805688,16.6,65.5,0.0000,2025-10-01T22:09:21
1806188,16.7,65.5,0.0000,2025-10-01T22:09:21
1806688,16.7,65.5,0.0000,2025-10-01T22:09:22
1807188,16.7,65.5,0.0000,2025-10-01T22:09:22
1807688,16.7,65.5,0.0000,2025-10-01T22:09:23
1808188,16.6,65.5,0.0000,2025-10-01T22:09:23
1808688,16.6,65.5,0.0000,2025-10-01T22:09:24
1809188,16.6,65.5,0.0000,2025-10-01T22:09:24
1809688,16.6,65.5,0.0000,2025-10-01T22:09:25
1810188,16.6,65.6,0.0000,2025-10-01T22:09:25
1810689,16.6,65.6,0.0283,2025-10-01T22:09:26
1811189,16.6,65.6,0.0000,2025-10-01T22:09:26
1811689,16.6,65.6,0.0000,2025-10-01T22:09:27
1812189,16.6,65.6,0.0000,2025-10-01T22:09:27
1812689,16.6,65.6,0.0281,2025-10-01T22:09:28
1813189,16.6,65.6,0.0000,2025-10-01T22:09:28
1813689,16.6,65.6,0.0000,2025-10-01T22:09:29
1814189,16.7,65.6,0.0000,2025-10-01T22:09:29
1814689,16.7,65.6,0.0283,2025-10-01T22:09:30
1815189,16.7,65.6,0.0000,2025-10-01T22:09:30
1815689,16.7,65.6,0.0000,2025-10-01T22:09:31
1816189,16.6,65.6,0.0000,2025-10-01T22:09:31
1816689,16.6,65.6,0.0000,2025-10-01T22:09:32
1817189,16.6,65.6,0.0000,2025-10-01T22:09:32
1817689,16.6,65.6,0.0000,2025-10-01T22:09:33
1818189,16.6,65.6,0.0000,2025-10-01T22:09:33
1818689,16.6,65.6,0.0285,2025-10-01T22:09:34
1819189,16.6,65.6,0.0000,2025-10-01T22:09:34
1819689,16.6,65.6,0.0000,2025-10-01T22:09:35
1820189,16.6,65.6,0.0000,2025-10-01T22:09:35
1820690,16.6,65.6,0.0282,2025-10-01T22:09:36
1821190,16.6,65.6,0.0000,2025-10-01T22:09:36
1821690,16.6,65.6,0.0000,2025-10-01T22:09:37
1822190,16.6,65.6,0.0000,2025-10-01T22:09:37
1822690,16.6,65.6,0.0285,2025-10-01T22:09:38
1823190,16.6,65.6,0.0000,2025-10-01T22:09:38
1823690,16.6,65.6,0.0000,2025-10-01T22:09:39
1824190,16.6,65.6,0.0000,2025-10-01T22:09:39
1824690,16.6,65.6,0.0282,2025-10-01T22:09:40
1825190,16.6,65.6,0.0000,2025-10-01T22:09:40
1825690,16.6,65.6,0.0000,2025-10-01T22:09:41
1826190,16.6,65.6,0.0000,2025-10-01T22:09:41
1826690,16.6,65.6,0.0000,2025-10-01T22:09:42
1827190,16.6,65.6,0.0000,2025-10-01T22:09:42
1827690,16.6,65.6,0.0000,2025-10-01T22:09:43
1828190,16.6,65.6,0.0000,2025-10-01T22:09:43
1828690,16.6,65.6,0.0000,2025-10-01T22:09:44
1829190,16.6,65.6,0.0000,2025-10-01T22:09:44
1829690,16.6,65.6,0.0000,2025-10-01T22:09:45
1830190,16.6,65.6,0.0000,2025-10-01T22:09:45
1830690,16.6,65.6,0.0000,2025-10-01T22:09:46
1831190,16.6,65.6,0.0000,2025-10-01T22:09:46
1831690,16.6,65.6,0.0000,2025-10-01T22:09:47
1832190,16.6,65.6,0.0000,2025-10-01T22:09:47
1832690,16.6,65.6,0.0000,2025-10-01T22:09:48
1833190,16.6,65.6,0.0000,2025-10-01T22:09:48
1833690,16.6,65.6,0.0000,2025-10-01T22:09:49
1834190,16.6,65.6,0.0000,2025-10-01T22:09:49
1834690,16.6,65.6,0.0000,2025-10-01T22:09:50
1835190,16.6,65.6,0.0000,2025-10-01T22:09:50
1835690,16.6,65.6,0.0000,2025-10-01T22:09:51
1836190,16.6,65.6,0.0000,2025-10-01T22:09:51
1836690,16.6,65.6,0.0000,2025-10-01T22:09:52
1837190,16.6,65.6,0.0000,2025-10-01T22:09:52
1837690,16.6,65.6,0.0000,2025-10-01T22:09:53
1838190,16.6,65.6,0.0000,2025-10-01T22:09:53
1838690,16.6,65.6,0.0000,2025-10-01T22:09:54
1839190,16.6,65.6,0.0000,2025-10-01T22:09:54
1839690,16.6,65.6,0.0000,2025-10-01T22:09:55
1840190,16.6,65.7,0.0000,2025-10-01T22:09:55
1840690,16.6,65.7,0.0000,2025-10-01T22:09:56
1841191,16.6,65.7,0.0285,2025-10-01T22:09:56
1841691,16.6,65.7,0.0000,2025-10-01T22:09:57
1842191,16.6,65.7,0.0000,2025-10-01T22:09:57
1842691,16.6,65.7,0.0000,2025-10-01T22:09:58
1843192,16.6,65.7,0.0284,2025-10-01T22:09:58
1843692,16.6,65.7,0.0000,2025-10-01T22:09:59
1844192,16.6,65.7,0.0000,2025-10-01T22:09:59
1844692,16.6,65.7,0.0000,2025-10-01T22:10:00
1845192,16.6,65.7,0.0000,2025-10-01T22:10:00
1845692,16.6,65.7,0.0000,2025-10-01T22:10:01
1846192,16.6,65.7,0.0000,2025-10-01T22:10:01
1846692,16.6,65.7,0.0000,2025-10-01T22:10:02
1847192,16.6,65.7,0.0280,2025-10-01T22:10:02
1847692,16.6,65.7,0.0000,2025-10-01T22:10:03
1848192,16.6,65.6,0.0000,2025-10-01T22:10:03
1848692,16.6,65.6,0.0000,2025-10-01T22:10:04
1849192,16.6,65.6,0.0000,2025-10-01T22:10:04
1849692,16.6,65.6,0.0000,2025-10-01T22:10:05
1850192,16.6,65.7,0.0000,2025-10-01T22:10:05
1850692,16.6,65.7,0.0000,2025-10-01T22:10:06
1851192,16.6,65.7,0.0284,2025-10-01T22:10:06
1851692,16.6,65.7,0.0000,2025-10-01T22:10:07
1852192,16.6,65.7,0.0000,2025-10-01T22:10:07
1852692,16.6,65.7,0.0000,2025-10-01T22:10:08
1853192,16.6,65.7,0.0283,2025-10-01T22:10:08
1853692,16.6,65.7,0.0000,2025-10-01T22:10:09
1854192,16.6,65.6,0.0000,2025-10-01T22:10:09
1854692,16.6,65.6,0.0000,2025-10-01T22:10:10
1855192,16.6,65.6,0.0281,2025-10-01T22:10:10
1855692,16.6,65.6,0.0000,2025-10-01T22:10:11
1856192,16.6,65.6,0.0000,2025-10-01T22:10:11
1856692,16.6,65.6,0.0000,2025-10-01T22:10:12
1857192,16.6,65.6,0.0287,2025-10-01T22:10:12
1857692,16.6,65.6,0.0000,2025-10-01T22:10:13
1858192,16.6,65.6,0.0000,2025-10-01T22:10:13
1858692,16.6,65.6,0.0000,2025-10-01T22:10:14
1859192,16.6,65.6,0.0282,2025-10-01T22:10:14
1859692,16.6,65.6,0.0000,2025-10-01T22:10:15
1860192,16.6,65.7,0.0000,2025-10-01T22:10:15
1860692,16.6,65.7,0.0000,2025-10-01T22:10:16
1861193,16.6,65.7,0.0281,2025-10-01T22:10:16
1861693,16.6,65.7,0.0000,2025-10-01T22:10:17
1862193,16.6,65.7,0.0000,2025-10-01T22:10:17
1862693,16.6,65.7,0.0000,2025-10-01T22:10:18
1863193,16.6,65.7,0.0000,2025-10-01T22:10:18
1863693,16.6,65.7,0.0000,2025-10-01T22:10:19
1864193,16.6,65.7,0.0000,2025-10-01T22:10:19
1864693,16.6,65.7,0.0000,2025-10-01T22:10:20
1865193,16.6,65.7,0.0000,2025-10-01T22:10:20
1865693,16.6,65.7,0.0000,2025-10-01T22:10:21
1866193,16.6,65.7,0.0000,2025-10-01T22:10:21
1866693,16.6,65.7,0.0000,2025-10-01T22:10:22
1867193,16.6,65.7,0.0000,2025-10-01T22:10:22
1867693,16.6,65.7,0.0000,2025-10-01T22:10:23
1868193,16.6,65.7,0.0000,2025-10-01T22:10:23
1868693,16.6,65.7,0.0000,2025-10-01T22:10:24
1869193,16.6,65.7,0.0000,2025-10-01T22:10:24
1869693,16.6,65.7,0.0000,2025-10-01T22:10:25
1870193,16.6,65.7,0.0000,2025-10-01T22:10:25
1870693,16.6,65.7,0.0000,2025-10-01T22:10:26
1871193,16.6,65.7,0.0000,2025-10-01T22:10:26
1871693,16.6,65.7,0.0000,2025-10-01T22:10:27
1872193,16.6,65.7,0.0000,2025-10-01T22:10:27
1872693,16.6,65.7,0.0000,2025-10-01T22:10:28
1873193,16.6,65.7,0.0000,2025-10-01T22:10:28
1873693,16.6,65.7,0.0000,2025-10-01T22:10:29
1874193,16.6,65.7,0.0000,2025-10-01T22:10:29
1874693,16.6,65.7,0.0000,2025-10-01T22:10:30
1875193,16.6,65.7,0.0000,2025-10-01T22:10:30
1875694,16.6,65.7,0.0282,2025-10-01T22:10:31
1876194,16.6,65.7,0.0284,2025-10-01T22:10:31
1876694,16.6,65.7,0.0000,2025-10-01T22:10:32
1877194,16.6,65.7,0.0000,2025-10-01T22:10:32
1877694,16.6,65.7,0.0000,2025-10-01T22:10:33
1878194,16.6,65.7,0.0000,2025-10-01T22:10:33
1878694,16.6,65.7,0.0000,2025-10-01T22:10:34
1879194,16.6,65.7,0.0000,2025-10-01T22:10:34
1879694,16.6,65.7,0.0000,2025-10-01T22:10:35
1880194,16.6,65.7,0.0000,2025-10-01T22:10:35
1880694,16.6,65.7,0.0000,2025-10-01T22:10:36
1881194,16.6,65.7,0.0000,2025-10-01T22:10:36
1881694,16.6,65.7,0.0000,2025-10-01T22:10:37
1882194,16.6,65.7,0.0000,2025-10-01T22:10:37
1882694,16.6,65.7,0.0000,2025-10-01T22:10:38
1883194,16.6,65.7,0.0000,2025-10-01T22:10:38
1883694,16.6,65.7,0.0000,2025-10-01T22:10:39
1884194,16.6,65.7,0.0000,2025-10-01T22:10:39
1884694,16.6,65.7,0.0000,2025-10-01T22:10:40
1885194,16.6,65.7,0.0000,2025-10-01T22:10:40
1885694,16.6,65.7,0.0000,2025-10-01T22:10:41
1886194,16.6,65.7,0.0280,2025-10-01T22:10:41
1886694,16.6,65.7,0.0000,2025-10-01T22:10:42
1887194,16.6,65.7,0.0000,2025-10-01T22:10:42
1887694,16.6,65.7,0.0000,2025-10-01T22:10:43
1888194,16.6,65.7,0.0000,2025-10-01T22:10:43
1888694,16.6,65.7,0.0000,2025-10-01T22:10:44
1889194,16.6,65.7,0.0000,2025-10-01T22:10:44
1889694,16.6,65.7,0.0000,2025-10-01T22:10:45
1890194,16.6,65.7,0.0000,2025-10-01T22:10:45
1890694,16.6,65.7,0.0000,2025-10-01T22:10:46
1891194,16.6,65.7,0.0000,2025-10-01T22:10:46
1891694,16.6,65.7,0.0000,2025-10-01T22:10:47
1892194,16.6,65.7,0.0000,2025-10-01T22:10:47
1892694,16.6,65.7,0.0000,2025-10-01T22:10:48
1893194,16.6,65.7,0.0000,2025-10-01T22:10:48
1893694,16.6,65.7,0.0000,2025-10-01T22:10:49
1894194,16.6,65.8,0.0000,2025-10-01T22:10:49
1894695,16.6,65.8,0.0282,2025-10-01T22:10:50
1895195,16.6,65.8,0.0000,2025-10-01T22:10:50
1895695,16.6,65.8,0.0000,2025-10-01T22:10:51
1896195,16.6,65.7,0.0000,2025-10-01T22:10:51
1896695,16.6,65.7,0.0281,2025-10-01T22:10:52
1897195,16.6,65.7,0.0000,2025-10-01T22:10:52
1897695,16.6,65.7,0.0000,2025-10-01T22:10:53
1898195,16.6,65.7,0.0000,2025-10-01T22:10:53
1898695,16.6,65.7,0.0286,2025-10-01T22:10:54
1899195,16.6,65.7,0.0000,2025-10-01T22:10:54
1899695,16.6,65.7,0.0000,2025-10-01T22:10:55
1900195,16.6,65.7,0.0000,2025-10-01T22:10:55
1900695,16.6,65.7,0.0000,2025-10-01T22:10:56
1901195,16.6,65.7,0.0000,2025-10-01T22:10:56
1901695,16.6,65.7,0.0000,2025-10-01T22:10:57
1902195,16.6,65.7,0.0000,2025-10-01T22:10:57
1902695,16.6,65.7,0.0000,2025-10-01T22:10:58
1903195,16.6,65.7,0.0000,2025-10-01T22:10:58
1903695,16.6,65.7,0.0000,2025-10-01T22:10:59
1904195,16.6,65.8,0.0000,2025-10-01T22:10:59
1904695,16.6,65.8,0.0000,2025-10-01T22:11:00
1905195,16.6,65.8,0.0000,2025-10-01T22:11:00
1905695,16.6,65.8,0.0000,2025-10-01T22:11:01
1906195,16.6,65.7,0.0000,2025-10-01T22:11:01
1906695,16.6,65.7,0.0000,2025-10-01T22:11:02
1907195,16.6,65.7,0.0000,2025-10-01T22:11:02
1907695,16.6,65.7,0.0000,2025-10-01T22:11:03
1908195,16.6,65.8,0.0000,2025-10-01T22:11:03
1908695,16.6,65.8,0.0000,2025-10-01T22:11:04
1909196,16.6,65.8,0.0281,2025-10-01T22:11:04
1909696,16.6,65.8,0.0000,2025-10-01T22:11:05
1910196,16.6,65.8,0.0000,2025-10-01T22:11:05
1910696,16.6,65.8,0.0000,2025-10-01T22:11:06
1911196,16.6,65.8,0.0000,2025-10-01T22:11:06
1911696,16.6,65.8,0.0000,2025-10-01T22:11:07
1912196,16.6,65.8,0.0000,2025-10-01T22:11:07
1912696,16.6,65.8,0.0000,2025-10-01T22:11:08
1913196,16.6,65.8,0.0281,2025-10-01T22:11:08
1913696,16.6,65.8,0.0000,2025-10-01T22:11:09
1914196,16.6,65.7,0.0000,2025-10-01T22:11:09
1914696,16.6,65.7,0.0000,2025-10-01T22:11:10
1915196,16.6,65.7,0.0000,2025-10-01T22:11:10
1915696,16.6,65.7,0.0000,2025-10-01T22:11:11
1916196,16.6,65.8,0.0000,2025-10-01T22:11:11
1916696,16.6,65.8,0.0000,2025-10-01T22:11:12
1917196,16.6,65.8,0.0278,2025-10-01T22:11:12
1917696,16.6,65.8,0.0000,2025-10-01T22:11:13
1918196,16.6,65.8,0.0000,2025-10-01T22:11:13
1918696,16.6,65.8,0.0000,2025-10-01T22:11:14
1919196,16.6,65.8,0.0000,2025-10-01T22:11:14
1919696,16.6,65.8,0.0000,2025-10-01T22:11:15
1920196,16.6,65.7,0.0000,2025-10-01T22:11:15
1920696,16.6,65.7,0.0000,2025-10-01T22:11:16
1921196,16.6,65.7,0.0000,2025-10-01T22:11:16
1921696,16.6,65.7,0.0000,2025-10-01T22:11:17
1922196,16.6,65.8,0.0000,2025-10-01T22:11:17
1922696,16.6,65.8,0.0000,2025-10-01T22:11:18
1923196,16.6,65.8,0.0000,2025-10-01T22:11:18
1923696,16.6,65.8,0.0000,2025-10-01T22:11:19
1924196,16.6,65.8,0.0000,2025-10-01T22:11:19
1924696,16.6,65.8,0.0000,2025-10-01T22:11:20
1925196,16.6,65.8,0.0000,2025-10-01T22:11:20
1925696,16.6,65.8,0.0000,2025-10-01T22:11:21
1926196,16.6,65.8,0.0000,2025-10-01T22:11:21
1926696,16.6,65.8,0.0000,2025-10-01T22:11:22
1927196,16.6,65.8,0.0000,2025-10-01T22:11:22
1927696,16.6,65.8,0.0000,2025-10-01T22:11:23
1928196,16.6,65.8,0.0000,2025-10-01T22:11:23
1928696,16.6,65.8,0.0000,2025-10-01T22:11:24
1929196,16.6,65.8,0.0000,2025-10-01T22:11:24
1929696,16.6,65.8,0.0000,2025-10-01T22:11:25
1930197,16.6,65.8,0.0278,2025-10-01T22:11:25
1930697,16.6,65.8,0.0000,2025-10-01T22:11:26
1931197,16.6,65.8,0.0000,2025-10-01T22:11:26
1931697,16.6,65.8,0.0282,2025-10-01T22:11:27
1932197,16.6,65.8,0.0282,2025-10-01T22:11:27
1932697,16.6,65.8,0.0000,2025-10-01T22:11:28
1933197,16.6,65.8,0.0000,2025-10-01T22:11:28
1933697,16.6,65.8,0.0000,2025-10-01T22:11:29
1934197,16.6,65.8,0.0282,2025-10-01T22:11:29
1934697,16.6,65.8,0.0000,2025-10-01T22:11:30
1935197,16.6,65.8,0.0000,2025-10-01T22:11:30
1935697,16.6,65.8,0.0282,2025-10-01T22:11:31
1936197,16.6,65.8,0.0286,2025-10-01T22:11:31
1936697,16.6,65.8,0.0000,2025-10-01T22:11:32
1937197,16.6,65.8,0.0000,2025-10-01T22:11:32
1937697,16.6,65.8,0.0000,2025-10-01T22:11:33
1938197,16.6,65.8,0.0281,2025-10-01T22:11:33
1938697,16.6,65.8,0.0000,2025-10-01T22:11:34
1939197,16.6,65.8,0.0000,2025-10-01T22:11:34
1939697,16.6,65.8,0.0283,2025-10-01T22:11:35
1940197,16.6,65.8,0.0282,2025-10-01T22:11:35
1940697,16.6,65.8,0.0000,2025-10-01T22:11:36
1941197,16.6,65.8,0.0000,2025-10-01T22:11:36
1941697,16.6,65.8,0.0000,2025-10-01T22:11:37
1942197,16.6,65.8,0.0282,2025-10-01T22:11:37
1942697,16.6,65.8,0.0000,2025-10-01T22:11:38
1943197,16.6,65.8,0.0000,2025-10-01T22:11:38
1943697,16.6,65.8,0.0280,2025-10-01T22:11:39
1944197,16.6,65.8,0.0280,2025-10-01T22:11:39
1944697,16.6,65.8,0.0000,2025-10-01T22:11:40
1945197,16.6,65.8,0.0000,2025-10-01T22:11:40
1945697,16.6,65.8,0.0000,2025-10-01T22:11:41
1946197,16.6,65.8,0.0000,2025-10-01T22:11:41
1946697,16.6,65.8,0.0000,2025-10-01T22:11:42
1947197,16.6,65.8,0.0000,2025-10-01T22:11:42
1947697,16.6,65.8,0.0000,2025-10-01T22:11:43
1948197,16.6,65.8,0.0283,2025-10-01T22:11:43
1948697,16.6,65.8,0.0000,2025-10-01T22:11:44
1949197,16.6,65.8,0.0000,2025-10-01T22:11:44
1949697,16.6,65.8,0.0282,2025-10-01T22:11:45
1950197,16.6,65.8,0.0000,2025-10-01T22:11:45
1950697,16.6,65.8,0.0000,2025-10-01T22:11:46
1951197,16.6,65.8,0.0000,2025-10-01T22:11:46
1951697,16.6,65.8,0.0000,2025-10-01T22:11:47
1952197,16.6,65.8,0.0000,2025-10-01T22:11:47
1952697,16.6,65.8,0.0000,2025-10-01T22:11:48
1953197,16.6,65.8,0.0000,2025-10-01T22:11:48
1953697,16.6,65.8,0.0000,2025-10-01T22:11:49
1954197,16.6,65.8,0.0000,2025-10-01T22:11:49
1954697,16.6,65.8,0.0000,2025-10-01T22:11:50
1955197,16.6,65.8,0.0000,2025-10-01T22:11:50
1955697,16.6,65.8,0.0000,2025-10-01T22:11:51
1956197,16.6,65.8,0.0000,2025-10-01T22:11:51
1956697,16.6,65.8,0.0000,2025-10-01T22:11:52
1957197,16.6,65.8,0.0000,2025-10-01T22:11:52
1957697,16.6,65.8,0.0000,2025-10-01T22:11:53
1958197,16.6,65.8,0.0280,2025-10-01T22:11:53
1958697,16.6,65.8,0.0000,2025-10-01T22:11:54
1959197,16.6,65.8,0.0000,2025-10-01T22:11:54
1959697,16.6,65.8,0.0000,2025-10-01T22:11:55
1960197,16.6,65.8,0.0000,2025-10-01T22:11:55
1960697,16.6,65.8,0.0000,2025-10-01T22:11:56
1961197,16.6,65.8,0.0000,2025-10-01T22:11:56
1961697,16.6,65.8,0.0000,2025-10-01T22:11:57
1962197,16.6,65.8,0.0000,2025-10-01T22:11:57
1962697,16.6,65.8,0.0000,2025-10-01T22:11:58
1963197,16.6,65.8,0.0000,2025-10-01T22:11:58
1963697,16.6,65.8,0.0000,2025-10-01T22:11:59
1964197,16.6,65.8,0.0000,2025-10-01T22:11:59
1964697,16.6,65.8,0.0000,2025-10-01T22:12:00
1965197,16.6,65.8,0.0000,2025-10-01T22:12:00
1965697,16.6,65.8,0.0000,2025-10-01T22:12:01
1966197,16.6,65.8,0.0000,2025-10-01T22:12:01
1966698,16.6,65.8,0.0281,2025-10-01T22:12:02
1967198,16.6,65.8,0.0000,2025-10-01T22:12:02
1967698,16.6,65.8,0.0000,2025-10-01T22:12:03
1968198,16.6,65.7,0.0000,2025-10-01T22:12:03
1968698,16.6,65.7,0.0000,2025-10-01T22:12:04
1969198,16.6,65.7,0.0000,2025-10-01T22:12:04
